codigo_tse,urnas_apuradas,eleitorado,abstencoes,total_votos,abstencoes_pct,brancos_pct,nulos_pct,nome,numero,votos_validos,pct_votos_validos,eleito
07544,"100,00",8861,696,8165,"7,85","0,27","1,75",RAIMUNDA DO JOSEMAR,12,4310,"53,88",Eleito
07560,"100,00",11901,1147,10754,"9,64","0,43","2,49",CIRINEU COSTA,22,5228,"50,08",Eleito
07560,"100,00",11901,1147,10754,"9,64","0,43","2,49",DR JANES CLEI,12,5212,"49,92",Não eleito
07790,"100,00",9577,1148,8429,"11,99","1,15","3,06",ALEANDRO,12,2924,"36,22",Não eleito
07790,"100,00",9577,1148,8429,"11,99","1,15","3,06",NATANZINHO,11,5150,"63,78",Eleito
07811,"100,00",12554,2774,9780,"22,10","0,78","4,62",VICTOR MEIRELLES,10,3658,"39,54",Não eleito
07811,"100,00",12554,2774,9780,"22,10","0,78","4,62",SEBASTIÃO,14,5594,"60,46",Eleito
07838,"100,00",8608,1750,6858,"20,33","0,80","2,87",SISSI VIANA,10,3716,"56,25",Eleito
07838,"100,00",8608,1750,6858,"20,33","0,80","2,87",JUNIOR MATOS,22,2890,"43,75",Não eleito
07854,"100,00",13441,2726,10715,"20,28","0,51","3,08",VILSON ANDRADE,65,4872,"47,16",Não eleito
07854,"100,00",13441,2726,10715,"20,28","0,51","3,08",TOINHO PATIOBA,25,5458,"52,84",Eleito
07870,"100,00",8591,1719,6872,"20,01","0,55","2,58",PROFESSORA LEIDE,12,3589,"53,91",Eleito
07870,"100,00",8591,1719,6872,"20,01","0,55","2,58",DRA JESUS,51,3068,"46,09",Não eleito
07609,"100,00",14697,2617,12080,"17,81","0,91","3,11",NEUTON TALISMÃ,20,902,"7,78",Não eleito
07609,"100,00",14697,2617,12080,"17,81","0,91","3,11",PROFESSOR GERALDO BRAGA,65,5359,"46,22",Eleito
07609,"100,00",14697,2617,12080,"17,81","0,91","3,11",TELMA PLACIDO,55,5333,"46,00",Não eleito
07897,"100,00",11524,2632,8892,"22,84","0,69","2,45",ROGERIO CONAL,22,1701,"19,75",Não eleito
07897,"100,00",11524,2632,8892,"22,84","0,69","2,45",TOINHA DA SANTA ROSA,14,3340,"38,78",Não eleito
07897,"100,00",11524,2632,8892,"22,84","0,69","2,45",CHIQUINHO DO BANCO,12,3572,"41,47",Eleito
07625,"100,00",6275,1301,4974,"20,73","0,84","2,92",BAIANO DA SEMENTE,22,1437,"30,02",Não eleito
07625,"100,00",6275,1301,4974,"20,73","0,84","2,92",GRAÇA ROCHA,65,1538,"32,13",Não eleito
07625,"100,00",6275,1301,4974,"20,73","0,84","2,92",ZEZÃO,45,1812,"37,85",Eleito
