"NOME_URNA_CANDIDATO","CODIGO_CARGO","SIGLA_UE","NUMERO_CANDIDATO","NUM_TURNO","ANO_ELEICAO"
"DELEGADO RESENDE",11,"23574",19,1,2020
"TONINHO MASSARECO",11,"42552",25,1,2020
"SAMARA BENICIO",11,"09610",23,1,2020
"JULIER",11,"90670",13,1,2020
"AILTON LIMA",11,"70572",40,1,2020
"JORGE PRATA",11,"31690",19,1,2020
"JOBERT JOBAO",11,"48950",80,1,2020
"TELMA MINARI",11,"91138",19,1,2020
"MARCIO",11,"92215",15,1,2020
"ANDRE MERLO",11,"45535",45,1,2020
"DR AVIMAR",11,"94315",15,1,2020
"EMIVALDO AMANCIO",11,"05991",55,1,2020
"GLORIA HELOIZA",11,"60011",20,1,2020
"EDILSON SUL",11,"90255",15,1,2020
"JOAO MAGNO",11,"46256",13,1,2020
"MARTA CAMINHA",11,"85596",13,1,2020
"ALVARO ALENCAR",11,"63118",77,1,2020
"GERALDO SIMOES",11,"35971",13,1,2020
"BERON",11,"27693",55,1,2020
"HISSAM",11,"74357",23,1,2020
"PEDRO QUIXABEIRA",11,"94617",51,1,2020
"KELPS LIMA",11,"17612",77,1,2020
"LUIS LIMA",11,"04120",13,1,2020
"JANIO FERREIRA",11,"96334",13,1,2020
"SERGIO COXA",11,"45390",45,1,2020
"CORONEL HELENA",11,"70971",10,1,2020
"RODRIGO PEREIRA",11,"38490",29,1,2020
"ARLEI",11,"55000",15,1,2020
"DORIS RIOS",11,"09512",12,1,2020
"ARMANDO CONTABILIDADE",11,"92673",12,1,2020
"MIGUEL CALMON",11,"64750",28,1,2020
"DR NASSIB",11,"74322",17,1,2020
"GILBERTO GIBA",11,"68535",50,1,2020
"NENINHO NEVADA",11,"90883",28,1,2020
"KIM CARANGUEJO",11,"11134",11,1,2020
"EZEQUIEL JUNIOR",11,"00396",10,1,2020
"ZE BODEGA",11,"31712",23,1,2020
"JOE RODRIGUES",11,"09571",27,1,2020
"EVERALDO NUNES",11,"04537",23,1,2020
"ALVINHO PORTO",11,"25291",25,1,2020
"ELIO LACERDA",11,"45535",17,1,2020
"ORLANDO AMORIM",11,"30759",22,1,2020
"CAPITAO GARCIA",11,"16616",17,1,2020
"DR MAURO",11,"56979",18,1,2020
"JONAS MAGNO",11,"08915",12,1,2020
"JAIME SILVA",11,"05010",15,1,2020
"GOURA",11,"75353",12,1,2020
"MARBENIO",11,"96474",13,1,2020
"MARCEL CURIO",11,"07668",14,1,2020
"MARILIA ARRAES",11,"25313",13,1,2020
"SEU ANTONIO",11,"36552",13,1,2020
"JOVELINO SCHIAVO",11,"56235",28,1,2020
"ODISSEIA",11,"58190",13,1,2020
"PROFESSORA VANDERLY",11,"07153",65,1,2020
"ARTUR JESUS",11,"05614",14,1,2020
"ADRIANO RODRIGUES",11,"07137",77,1,2020
"ANDRE PEGOVA",11,"34134",33,1,2020
"LORENE FIGUEIREDO",11,"47333",50,1,2020
"GABRIEL MENEZES",11,"25216",17,1,2020
"ENGENHEIRO JUAREZ DIAS",11,"62812",17,1,2020
"JANAINA CORREA",11,"68535",13,1,2020
"CORONEL VIANA",11,"11592",17,1,2020
"VALDIRENE ARAGAO",11,"31836",55,1,2020
"MAJOR WALLACE VIEIRA",11,"56111",28,1,2020
"DR WILTON",11,"12467",15,1,2020
"FIFI LUIS FELIPE LUZ LEHNEN",11,"89273",45,1,2020
"IRMAO JUCA",11,"09490",70,1,2020
"DR DIOGO MENDONCA",11,"39730",11,1,2020
"DIVO BATISTA",11,"77917",50,1,2020
"SIDNEI PRESTES",11,"75639",10,1,2020
"MARCELO BISOGNO",11,"88412",12,1,2020
"WILSON MANCAMBIRA",11,"34053",40,1,2020
"NENE",11,"10685",15,1,2020
"ENFERMEIRA WAL",11,"04596",17,1,2020
"VIGNATTI",11,"80810",40,1,2020
"ATANAEL",11,"56715",15,1,2020
"RAIMUNDO CAPIVARA",11,"05991",12,1,2020
"ZE LEANDRO",11,"09539",55,1,2020
"SILVANIA MATOS",11,"37311",40,1,2020
"WILSON SILVA",11,"17973",18,1,2020
"ANTONIO SASSO",11,"70793",19,1,2020
"NETO EVANGELISTA",11,"09210",25,1,2020
"ALBANOR ZEZE",11,"74357",19,1,2020
"LAMBARI",11,"62090",35,1,2020
"WILSON PRECOMA",11,"03018",29,1,2020
"CAPITAO DIOGO",11,"58130",45,1,2020
"VANDA MONTEIRO",11,"73440",17,1,2020
"PROFESSOR FLAVIO",11,"50350",18,1,2020
"DAVID SALOMAO",11,"39659",28,1,2020
"ROBERVAL GALEGO",11,"35017",22,1,2020
"HENRIQUE",11,"91596",45,1,2020
"ANNIBAL BIANCHINI",11,"76910",36,1,2020
"RONALDO CAZELA",11,"75817",15,1,2020
"DR FURLAN",11,"06050",23,1,2020
"TICO",11,"90816",51,1,2020
"JULIO CESAR",11,"16519",55,1,2020
"ASSIS MAIA",11,"92770",51,1,2020
"TRUTIS",11,"90514",17,1,2020
"GARGARO",11,"69337",13,1,2020
"WLADIMIR GAROTINHO",11,"58190",55,1,2020
"YULA MEROLA",11,"50350",23,1,2020
"THAMYRES COSTA",11,"50091",55,1,2020
"ADILSON AVELINA",11,"56251",20,1,2020
"JUNIOR RAQUIMA",11,"08290",22,1,2020
"MANOEL FILHO",11,"10022",77,1,2020
"RODRIGO",11,"31054",14,1,2020
"VANDERLY COMERCIO",11,"07110",51,1,2020
"ROCHINHA",11,"38970",40,1,2020
"MARCOS ARAUJO",11,"34096",51,1,2020
"LAURINHO BARBOSA",11,"56979",17,1,2020
"ALEXANDRINO GARCIA",11,"91715",45,1,2020
"DIEGO ARTHUR",11,"46256",21,1,2020
"TACINHO MENDES",11,"36714",11,1,2020
"CLAUDIO SENNA",11,"90603",19,1,2020
"BERSA",11,"04421",40,1,2020
"FABRICIO ZUMBI",11,"56235",12,1,2020
"DONA FRANCISCA",11,"66710",13,1,2020
"ANGELO FERRARI",11,"05053",14,1,2020
"LUCIO MONTEIRO",11,"39411",55,1,2020
"TIAGAO",11,"95354",45,1,2020
"VANUZA VALADARES",11,"95559",19,1,2020
"CARDOZAO",11,"93017",13,1,2020
"HELANIO GOMES",11,"94994",14,1,2020
"DR LUCIANO",11,"35130",12,1,2020
"LAIZ",11,"44458",77,1,2020
"SI DANTAS",11,"36110",11,1,2020
"EDSON MUHLMANN",11,"68535",18,1,2020
"GARDENIA",11,"07978",14,1,2020
"PROFESSOR DANIEL",11,"38636",65,1,2020
"VALERIO",11,"07870",12,1,2020
"DEMONTIEUX CINQUENTINHA",11,"14478",50,1,2020
"DR JERONIMO",11,"04278",35,1,2020
"VALDIR MEDEIROS",11,"17191",77,1,2020
"OZENY PEIXOTO",11,"16519",22,1,2020
"BARTO",11,"93971",25,1,2020
"DR JOAO GUILHERME NOVO",11,"75353",30,1,2020
"AMANDA CAMPOS",11,"42315",55,1,2020
"SERAFIM",11,"92363",25,1,2020
"DAVI XAVIER",11,"05193",15,1,2020
"CLEBER RABELO",11,"04278",16,1,2020
"LEIA PEREIRA",11,"07200",13,1,2020
"ELSINHO",11,"05436",15,1,2020
"LUIZ TEGAMI",11,"62090",43,1,2020
"ERICO STEVAN",11,"99058",25,1,2020
"ANIZIO",11,"13897",65,1,2020
"ALEXANDRE CUNHA",11,"69213",10,1,2020
"ANDRE GUERATO",11,"64750",45,1,2020
"VALDEMAR",11,"36650",11,1,2020
"PAULO HUMBERTO",11,"34509",55,1,2020
"DIVINO LAJES",11,"91650",70,1,2020
"TULLIO",11,"93343",25,1,2020
"NILSON BURITIS TRANSPORTES",11,"00779",14,1,2020
"GAIA",11,"05614",33,1,2020
"BATISTA",11,"01473",65,1,2020
"FERNANDO MENDONCA",11,"41335",28,1,2020
"MEINHA",11,"92967",55,1,2020
"SAND PINTOR",11,"63118",27,1,2020
"ROMUALDO MILANESE",11,"56197",77,1,2020
"URBANO SANTOS",11,"45535",51,1,2020
"JUNILSON BORO",11,"35556",55,1,2020
"ANDERSON MACLEYVES",11,"58130",33,1,2020
"NILSON GASPAR",11,"65110",15,1,2020
"JOAO FURAO",11,"34630",40,1,2020
"REYTON LEAL",11,"42447",51,1,2020
"HERCULES SOUZA",11,"05053",51,1,2020
"IRIS MOREIRA",11,"44458",55,1,2020
"PIXIXITO",11,"93327",14,1,2020
"EDU MACHADO",11,"92908",25,1,2020
"AFIF JAWABRI",11,"05673",51,1,2020
"FLAVIO SERAFINI",11,"58653",50,1,2020
"DR THIAGO",11,"13714",15,1,2020
"CARLA EMERENCIANO",11,"78751",17,1,2020
"FELICIO",11,"70998",45,1,2020
"GEANE",11,"58068",55,1,2020
"CLEITON CAPANEMA",11,"00272",15,1,2020
"GERALDO LAEIR",11,"50350",19,1,2020
"AKEMI NISHIMORI",11,"76910",22,1,2020
"ANGELA AMIN",11,"81051",11,1,2020
"RICARDO MIRANDA",11,"74322",40,1,2020
"DEOMIRO SANTOS",11,"25216",43,1,2020
"CABO ALEXANDRE CAZUZA",11,"16390",17,1,2020
"JUNIOR APRILANTI",11,"72338",40,1,2020
"SONIA CASSIANO",11,"05614",23,1,2020
"NILIS CASTBERG",11,"56979",22,1,2020
"LAERCIO ARRUDA",11,"08133",65,1,2020
"ADELICIA MOURA",11,"94013",20,1,2020
"MARI TAVELLI",11,"62138",40,1,2020
"CLAUDIO DORO",11,"87858",20,1,2020
"GEORGIA FAUST",11,"80470",50,1,2020
"DRA MARIA FELIX",11,"07471",12,1,2020
"ANTONIO BARROS",11,"09075",27,1,2020
"PROFESSOR WELITO",11,"30872",50,1,2020
"GILDASIO",11,"05851",55,1,2020
"PABLO CUNHA",11,"64297",22,1,2020
"DR ROGERIO",11,"07773",65,1,2020
"SIMONE CARLETO",11,"64777",50,1,2020
"GUILHERME NASCIMENTO",11,"56235",50,1,2020
"GUSTAVO GAYER",11,"93734",27,1,2020
"VALDIVINO FERREIRA",11,"51551",14,1,2020
"SUBTENENTE CASTRO",11,"93343",28,1,2020
"MARCOS GARCIA",11,"56634",43,1,2020
"IARA BRAGA",11,"04120",55,1,2020
"JUNIOR FEITOSA",11,"01473",15,1,2020
"TONY BRANDAO",11,"07366",12,1,2020
"JUNIOR FERREIRA",11,"11959",55,1,2020
"LUCIVALDO FABRICIO",11,"00477",70,1,2020
"TIO GAL",11,"07889",22,1,2020
"SIDNEY MINEIRO",11,"58394",50,1,2020
"PAULO FERNANDO",11,"23795",80,1,2020
"ANDREA MATARAZZO",11,"71072",55,1,2020
"LEONARDO FARIAS",11,"98779",22,1,2020
"ODAI PEREIRA",11,"16756",77,1,2020
"CABO XAVIER",11,"41238",35,1,2020
"TONINHO COLUCCI",11,"65099",22,1,2020
"WANDERLEY CORGAO",11,"00809",14,1,2020
"BUENO HIGINO",11,"27391",11,1,2020
"ARTUR BOLINHA",11,"19810",17,1,2020
"ELVIS RAMOS",11,"10952",13,1,2020
"JAILTON JAJAI",11,"39748",14,1,2020
"JOAO BATISTA",11,"93998",15,1,2020
"LUIZINHO CHAVEIRO",11,"65811",13,1,2020
"MOACYR GODOY",11,"61263",19,1,2020
"FERNANDO GOMES",11,"35971",36,1,2020
"ANGELO FERREIRA",11,"25810",40,1,2020
"SOMBRA",11,"71153",36,1,2020
"JUAN KARLO LEAL",11,"57134",28,1,2020
"ZE VANIO",11,"53597",19,1,2020
"WILLIAMES PIMENTEL",11,"00035",15,1,2020
"MARQUINHOS",11,"08460",25,1,2020
"MARCELO CATALAO",11,"05835",70,1,2020
"ELVIS SANTOS",11,"93300",77,1,2020
"ROMUALDO SENO",11,"11533",27,1,2020
"CRISTIANE REMIGIO",11,"21270",23,1,2020
"DR CHRISTIAN FERRAZ",11,"38733",11,1,2020
"ALEX",11,"36080",13,1,2020
"FERNANDA NOLASCO",11,"92614",25,1,2020
"LOIRINHO MILHO",11,"04120",35,1,2020
"DR FABIO HOLANDA",11,"08095",43,1,2020
"WALLBER VIRGOLINO",11,"20516",51,1,2020
"JAQUELINE MACHADO",11,"79278",13,1,2020
"MARIA JOSE CARVALHO",11,"08052",10,1,2020
"EDI LEITE",11,"31291",25,1,2020
"CARLOS MONTE",11,"10235",14,1,2020
"ALEX KNAK",11,"88390",15,1,2020
"JOAO CAMPOS",11,"25313",40,1,2020
"PETECA",11,"08303",10,1,2020
"DR SAMUEL",11,"15431",25,1,2020
"CAETANO NETO",11,"13218",40,1,2020
"TOCA SERRA",11,"08060",65,1,2020
"MIGUEL BOMBEIRO",11,"67130",90,1,2020
"RAFAEL",11,"28819",12,1,2020
"CARLOS ROBERTO KIKITO",11,"41114",43,1,2020
"DR MANOEL BARBOSA",11,"77453",65,1,2020
"LEDA BORGES",11,"93300",45,1,2020
"MARCO SOUZA DATENINHA",11,"67890",77,1,2020
"DRA CRISTINA",11,"93734",22,1,2020
"MARCIO GREIK",11,"56995",15,1,2020
"KLEBER TRATORZAO",11,"09113",11,1,2020
"CLAILTON FILHO",11,"95710",45,1,2020
"COCO ODALIO",11,"22330",10,1,2020
"ZITO ROLIM",11,"07633",12,1,2020
"DOUTOR RUBENS",11,"05835",50,1,2020
"RIBAMAR ALVES",11,"09571",15,1,2020
"JORGE ANTONINI",11,"93610",13,1,2020
"CICERO ALMEIDA",11,"27855",27,1,2020
"RICARDO CAMPOS",11,"08532",65,1,2020
"ERICO ALMEIDA",11,"87777",22,1,2020
"BOBA",11,"16551",15,1,2020
"MARCIO BERNARDINO",11,"43710",30,1,2020
"EDSON BUENO",11,"92363",40,1,2020
"TONHO ZE AGDONIO",11,"38636",22,1,2020
"FABIO",11,"56995",18,1,2020
"LENILSO CARVALHO",11,"91073",15,1,2020
"ARNILTON NOGUEIRA",11,"11371",77,1,2020
"ZE ARAUJO",11,"92894",12,1,2020
"FERNANDO CUTRIM",11,"08737",10,1,2020
"ALCANTARO",11,"56111",55,1,2020
"STELA",11,"85111",13,1,2020
"PROFESSORA APARECIDA",11,"16810",77,1,2020
"ZEQUINHA RIBEIRO",11,"07064",20,1,2020
"PEDRO KEMP",11,"90514",13,1,2020
"FELIX",11,"92770",28,1,2020
"KLEBER AMORIM",11,"91510",13,1,2020
"BELAUTO BIGODE",11,"10057",13,1,2020
"JOAO VILLELA",11,"70718",30,1,2020
"WALQUER ANOMINONDAS",11,"16411",17,1,2020
"JUAREZ BERTE",11,"74934",25,1,2020
"COMANDANTE SCHNNEYDER",11,"09377",10,1,2020
"AMIGAO",11,"31097",27,1,2020
"DELEGADO DOUTOR SERGIO",11,"89850",17,1,2020
"PAULINHO VALLENCA",11,"66354",25,1,2020
"WILDE CAMBAO",11,"94455",55,1,2020
"JURANDI MENDONCA",11,"08958",22,1,2020
"MOIZANIEL MOIZA",11,"96970",65,1,2020
"LUCIANO",11,"17299",15,1,2020
"BERGSON IDUINO",11,"16233",10,1,2020
"SARTO",11,"13897",12,1,2020
"PAULO VERONESE",11,"98310",19,1,2020
"PAULO JOSE",11,"27138",40,1,2020
"VITTORIO MEDIOLI",11,"41335",55,1,2020
"ANTONIO BARBUDO",11,"08060",35,1,2020
"EUSTAQUINHO MOREIRA",11,"27332",19,1,2020
"SERGIO LADER",11,"90620",51,1,2020
"BRUNO COVAS",11,"71072",45,1,2020
"MICHAEL DELLA TORRE",11,"67130",36,1,2020
"DJALMA BORDIGNON",11,"66290",45,1,2020
"DR MACEDO",11,"04804",25,1,2020
"DR RICARDO",11,"12211",15,1,2020
"CLEBER SILVA",11,"65811",23,1,2020
"CLAUDIO CARVALHO",11,"36277",55,1,2020
"ANDRE FAGUNDES",11,"56774",12,1,2020
"ADENOR ZUINO",11,"38822",28,1,2020
"GUILHERME MONTEIRO",11,"90999",45,1,2020
"ROSALIA FERNANDES",11,"17612",16,1,2020
"JHONNY RICH",11,"63770",17,1,2020
"DR RENAM",11,"16411",90,1,2020
"DR ERICO",11,"33090",55,1,2020
"LUCIANO MOTA",11,"58394",90,1,2020
"TONHA MAGALHAES",11,"34290",25,1,2020
"MARCOS PATRICIO",11,"19658",50,1,2020
"DR CANINDE",11,"16454",50,1,2020
"CRIVELLA",11,"60011",10,1,2020
"ROBERTO NAVES",11,"92215",11,1,2020
"PABLO CASSIANO",11,"17191",19,1,2020
"TIAO BOCALOM",11,"01392",11,1,2020
"JOICE COSTA",11,"58408",11,1,2020
"SOLON REIS",11,"11037",43,1,2020
"CLAUDIA AUTISTA",11,"57037",28,1,2020
"VILSON",11,"73091",12,1,2020
"CORONEL FRANCISCO",11,"85596",17,1,2020
"VIRMONDES CRUVINEL",11,"93734",23,1,2020
"JURANDIR",11,"90557",43,1,2020
"LEZAO",11,"00647",55,1,2020
"SILAS",11,"27111",14,1,2020
"MARCELO IUNES",11,"90638",45,1,2020
"FABI GULAO",11,"58238",15,1,2020
"BISPO DAMASCENO",11,"51551",28,1,2020
"DELEGADA SIDNEIA TOBIAS",11,"90514",19,1,2020
"ANDREIA",11,"30872",11,1,2020
"LOURENCO",11,"93459",25,1,2020
"EVALDO FIRES",11,"38890",90,1,2020
"VALERIA CORREIA",11,"27855",50,1,2020
"BAHIA",11,"39624",20,1,2020
"ORLANDO SILVA",11,"71072",65,1,2020
"DYEGO PEREIRA",11,"95192",10,1,2020
"DR NEERIAS CAVALCANTE",11,"12211",10,1,2020
"CARLINHOS RODRIGUES",11,"48950",12,1,2020
"MAXWELL MARIINHA",11,"10073",15,1,2020
"PEDRO SOARES",11,"04154",13,1,2020
"DANIEL FARMACIA",11,"09075",20,1,2020
"FABIO LAGO SUL",11,"38970",11,1,2020
"ROBSON MARTINS",11,"31534",20,1,2020
"CRISTIANO GERARDAO",11,"42552",11,1,2020
"OTACILIA BARBOSA",11,"46752",43,1,2020
"JHC",11,"27855",40,1,2020
"MARCELO ROQUE",11,"77453",19,1,2020
"ELCINHO SINDICATO",11,"94730",13,1,2020
"OZIEL SOUSA",11,"56472",20,1,2020
"ANTONIA SOUTO",11,"37354",51,1,2020
"SIRLENE BORBA",11,"95737",11,1,2020
"SERGIO FONSECA",11,"56618",55,1,2020
"PROFESSOR MAURO",11,"07064",17,1,2020
"JOAO BERNARDINO",11,"16519",17,1,2020
"ADRIANA RIBEIRO",11,"07110",10,1,2020
"CLAUDINEI DIAS",11,"53430",13,1,2020
"VALDEMAR MACHADO",11,"12211",40,1,2020
"SILVIO RAMALHO",11,"34371",11,1,2020
"VINICIUS MIGUEL",11,"00035",23,1,2020
"CLAUDIO GRILO",11,"95397",28,1,2020
"TANIA EBERHARDT",11,"81795",23,1,2020
"EUGENIO BATISTA",11,"73229",90,1,2020
"CASCALHO",11,"36650",40,1,2020
"ALESSANDRO",11,"10804",11,1,2020
"JUSCELINO BELMIRO",11,"17434",13,1,2020
"JOAO MARCELO",11,"48950",23,1,2020
"ADAILTON SOUSA",11,"31577",22,1,2020
"GRINGO",11,"00477",15,1,2020
"DRA SAMEA",11,"28533",10,1,2020
"EDUARDO",11,"23574",14,1,2020
"SILVINHO PECCIOLI",11,"70475",55,1,2020
"ERICK SILVA",11,"70793",13,1,2020
"PROF JOAO BATISTA",11,"04650",35,1,2020
"FRANCISCA",11,"98337",40,1,2020
"DR DARIO",11,"72370",14,1,2020
"ANTONIO FRANCA",11,"77011",11,1,2020
"PROFESSORA IRANI",11,"73121",55,1,2020
"DANIEL FIIM",11,"08036",19,1,2020
"TAKA",11,"05894",15,1,2020
"MACHADO",11,"69698",13,1,2020
"IRMAO NALDINHO",11,"23639",20,1,2020
"JHULIO SOUSA",11,"08753",14,1,2020
"DELEGADO CERONI",11,"62006",22,1,2020
"DR MARCOS",11,"30678",45,1,2020
"HECKEL PEDREIRA",11,"34134",18,1,2020
"CHICO BRASILEIRO",11,"75639",55,1,2020
"JOTA JOTA",11,"18856",13,1,2020
"ALVARO LOUREIRO JUNIOR",11,"76678",43,1,2020
"BATATA",11,"16390",15,1,2020
"PROFESSOR IGOR BELLUCIO",11,"56634",50,1,2020
"DAMIAO",11,"19658",13,1,2020
"MAGRADO BARROS",11,"09490",25,1,2020
"DR CARLOS DIAS",11,"02097",22,1,2020
"PAULA COLARES",11,"13897",80,1,2020
"GABRIELA COELHO",11,"10707",13,1,2020
"DR MAGNO",11,"07617",23,1,2020
"FLAVIO FRICAL",11,"91677",40,1,2020
"IRANIL SOARES",11,"91030",25,1,2020
"ANDRE PRADO",11,"50490",43,1,2020
"CARLOS MAIA",11,"34592",77,1,2020
"ERIKA PEDROSA",11,"69213",28,1,2020
"LUCIANO ALMEIDA",11,"68756",25,1,2020
"DERI SOUSA",11,"10430",50,1,2020
"PIMENTA RONDONIA",11,"00035",50,1,2020
"SILVANY",11,"31259",20,1,2020
"FRED COSTA",11,"67130",12,1,2020
"ROGERIO",11,"38750",13,1,2020
"VALMIR PADILHA",11,"75094",23,1,2020
"TOM VIANA",11,"58408",17,1,2020
"VICENTE CABELEIREIRO",11,"74047",13,1,2020
"ARMINDO CAYRES ALMEIDA",11,"92541",77,1,2020
"MARCIA BERBEL",11,"69795",40,1,2020
"JANIO LABCLIN",11,"31259",77,1,2020
"MARCELO NUNES",11,"40398",55,1,2020
"EVANDO CRUZ",11,"92894",90,1,2020
"DR GOTARDO",11,"56332",70,1,2020
"PEQUINHO ABREU",11,"35130",13,1,2020
"PROF ROSINHA",11,"07714",65,1,2020
"POLIS",11,"86371",15,1,2020
"EDMILSON TIAO ROQUE",11,"41572",10,1,2020
"PROF ALTAIR",11,"00493",51,1,2020
"MARILIA DOMINGUES",11,"41238",29,1,2020
"DORA",11,"00787",25,1,2020
"MARLAN FERREIRA",11,"27839",11,1,2020
"DANILO MORGADO",11,"69213",17,1,2020
"BIU LIRA",11,"27111",11,1,2020
"FERNANDA MELCHIONNA",11,"88013",50,1,2020
"TONI CUNHA",11,"04839",14,1,2020
"MARCELO BARRETO",11,"05592",51,1,2020
"MANEZINHO",11,"18899",15,1,2020
"MARIA JOSE",11,"10855",15,1,2020
"DR CASSIO",11,"09636",25,1,2020
"CRISOGONO VIEIRA",11,"08877",55,1,2020
"MARCELO SORRISO",11,"93300",55,1,2020
"ERON DOMINGOS",11,"57053",28,1,2020
"ADILSON SEGURA",11,"72230",45,1,2020
"BERNILDO VAL",11,"10391",55,1,2020
"DR CRISTIANO",11,"83674",15,1,2020
"ESMERALDA",11,"31291",55,1,2020
"DOY",11,"08257",51,1,2020
"PAULINHO PATUREBA",11,"89834",40,1,2020
"BEMJAMIM PIRES",11,"23574",35,1,2020
"NINO COUTINHO",11,"35890",55,1,2020
"GABRIELA CESQUIM",11,"46833",14,1,2020
"ALVARO JARDIM",11,"07196",13,1,2020
"RADAMAN",11,"39624",13,1,2020
"SERGIO ZAGARINO",11,"64750",27,1,2020
"DELEGADO NIVALDO",11,"69795",12,1,2020
"CORONEL ELIANE NIKOLUK",11,"70998",22,1,2020
"ANGELA STEMLER",11,"27111",65,1,2020
"SERGIO LIRA",11,"27898",11,1,2020
"PAULO SERGIO",11,"12327",55,1,2020
"DIONE ARAUJO",11,"94250",25,1,2020
"JOAO GOMES",11,"92215",45,1,2020
"EDUARDO",11,"71838",45,1,2020
"DIEGO HERNANDEZ",11,"64297",12,1,2020
"CLAUDINEY BODE",11,"95397",25,1,2020
"MARQUINHOS GOMES",11,"19500",11,1,2020
"GAZZETTA",11,"62197",45,1,2020
"ALESSANDRO CANELA",11,"31712",10,1,2020
"ATEVALDO CABRAL",11,"28215",15,1,2020
"MAZINHO SERAFIM",11,"01457",15,1,2020
"CAMILA LANES",11,"75353",65,1,2020
"JULIANA BRIZOLA",11,"88013",12,1,2020
"ADRIANO POSTO",11,"26190",10,1,2020
"ANDRE MAIA",11,"01538",15,1,2020
"DR ZE FRANCISCO",11,"07633",55,1,2020
"COLEMAR CARDOSO",11,"93815",45,1,2020
"EMILSON ROVERI",11,"69698",18,1,2020
"JOAO COSER",11,"57053",13,1,2020
"MAURICIO MARQUES",11,"17795",90,1,2020
"MARCELO RORIGUES",11,"27839",40,1,2020
"MURILO SOUSA",11,"04405",77,1,2020
"FERREIRA FILHO",11,"10545",40,1,2020
"DR JULIO",11,"32115",19,1,2020
"VALDEMIR VIANA",11,"07137",90,1,2020
"RONALDO LACERDA",11,"63770",12,1,2020
"WELLINGTON MARCOS",11,"90352",25,1,2020
"MAX RODRIGUES",11,"69051",77,1,2020
"PASTOR ADILSON CORREA",11,"05053",65,1,2020
"ILCE ROCHA",11,"54259",45,1,2020
"GUILHERME LESSA",11,"04278",36,1,2020
"MARIO HILDEBRANDT",11,"80470",19,1,2020
"PASTOR LAERCIO",11,"08036",17,1,2020
"DARIO",11,"08508",25,1,2020
"ADEMARIO",11,"63711",45,1,2020
"CARLITO",11,"68756",36,1,2020
"DR ALEXANDRE",11,"02976",55,1,2020
"RAQUEL",11,"04626",15,1,2020
"PROFESSORA VERONICE",11,"94510",25,1,2020
"ROBERIO OLIVEIRA",11,"30058",55,1,2020
"SOLANGE THEODORO",11,"66710",12,1,2020
"ADRIANO SALOMAO",11,"05991",15,1,2020
"MARCIO STAMM",11,"76678",19,1,2020
"MARIS STELLA",11,"39659",18,1,2020
"GILBERTO CUNHA",11,"54038",16,1,2020
"MARCELA PREST",11,"35157",50,1,2020
"CABO FABIANO LIMA",11,"42676",51,1,2020
"THALES FARIAS",11,"16551",40,1,2020
"ROZE",11,"56200",12,1,2020
"FELIPE PNEUS",11,"09571",10,1,2020
"PAULO BARACHO",11,"39535",12,1,2020
"EDILMA FREIRE",11,"20516",43,1,2020
"LUTERO SIQUEIRA",11,"99058",22,1,2020
"EMER",11,"68535",27,1,2020
"DAVI",11,"28819",11,1,2020
"JUNIOR COLACA",11,"18155",13,1,2020
"PAULO CAMELO",11,"24198",21,1,2020
"ALDO ANDRADE",11,"19500",23,1,2020
"JAIR MARTINS",11,"04537",15,1,2020
"JOAO LUIZ",11,"30910",55,1,2020
"DANIEL FONTANA",11,"87297",40,1,2020
"LUIGI",11,"38075",45,1,2020
"JOSE RAIMUNDO",11,"09075",17,1,2020
"JUIZ RAMONILSON",11,"21172",51,1,2020
"BARISON",11,"73440",10,1,2020
"JONAS LOUREIRO",11,"54135",65,1,2020
"JOAOZINHO PAIVA",11,"27650",43,1,2020
"DRA CARMEN GEAN",11,"10006",11,1,2020
"CAPITAO AZEVEDO",11,"35971",22,1,2020
"LEANDRO FELIX",11,"90646",17,1,2020
"WILSON MATOS",11,"90735",14,1,2020
"CIPRIANO MENDES",11,"90212",13,1,2020
"DR ERNEY BARBOSA",11,"90999",55,1,2020
"AMELIA MOVEIS",11,"95451",55,1,2020
"TITA FURLAN",11,"79278",19,1,2020
"TACIMAR NEGAO",11,"94897",33,1,2020
"ARGILSON MARTINS",11,"03000",77,1,2020
"ZEZILDO ALMEIDA",11,"08958",14,1,2020
"VALDEIR UNIAO",11,"05851",23,1,2020
"GRACA MENEZES",11,"02410",18,1,2020
"PAULINHO SESTREM",11,"80551",10,1,2020
"PROF WAMISTOM",11,"92371",13,1,2020
"SINESIO JOSE",11,"00272",25,1,2020
"LUIS EDUARDO",11,"08974",17,1,2020
"EDVALDO",11,"31054",12,1,2020
"PAULO CAZUZA",11,"11134",45,1,2020
"DRA EURILEIA ROCHA",11,"73091",55,1,2020
"ANDREA COSTA",11,"18376",17,1,2020
"JULIANA BENICIO",11,"58653",30,1,2020
"IVAYR SOALHEIRO",11,"43710",12,1,2020
"MURILO FELIX",11,"66397",19,1,2020
"HAGAHUS NETTO",11,"93416",14,1,2020
"BARE",11,"92673",55,1,2020
"VAL CUNHA",11,"08524",22,1,2020
"MARCO ANTONIO",11,"04863",15,1,2020
"EDINALDO",11,"54259",13,1,2020
"JOAO CARLOS",11,"07340",51,1,2020
"FABIANO VANONE",11,"71838",19,1,2020
"DR MAYRA",11,"66397",23,1,2020
"CORONEL RONALDO FLORES",11,"00035",77,1,2020
"CORONEL PECANHA",11,"53430",23,1,2020
