pip_dk;pip_dscr;nucleo;familia;area_atuacao;ano;mes;vista;novos;denuncias;arquivamentos;baixas;inst_pic;acordo_npp_oferecido;acordo_npp_firmado;med_caut
30034671;PIP - VD São Gonçalo;Niterói/São Gonçalo;Violência contra mulher;Área São Gonçalo;2020;2;275;2;20;18;228;0;0;0;0
30034671;PIP - VD São Gonçalo;Niterói/São Gonçalo;Violência contra mulher;Área São Gonçalo;2020;3;568;112;2;26;52;0;0;0;0
30034671;PIP - VD São Gonçalo;Niterói/São Gonçalo;Violência contra mulher;Área São Gonçalo;2020;4;154;141;28;15;72;0;0;0;0
30034671;PIP - VD São Gonçalo;Niterói/São Gonçalo;Violência contra mulher;Área São Gonçalo;2020;5;183;161;32;33;91;0;0;0;0
30034671;PIP - VD São Gonçalo;Niterói/São Gonçalo;Violência contra mulher;Área São Gonçalo;2020;6;496;178;40;259;161;0;0;0;2
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2016;1;1653;37;76;731;421;0;0;0;8
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2016;2;675;4;90;684;317;0;0;0;0
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2016;3;1158;96;130;280;389;0;0;0;14
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2016;4;378;74;101;504;125;0;0;0;7
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2016;5;1189;321;128;626;197;0;0;0;0
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2016;6;858;347;59;605;120;0;0;0;5
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2016;7;1734;412;93;846;322;0;0;0;9
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2016;8;2902;251;60;706;497;0;0;0;1
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2016;9;1717;440;66;1728;503;0;0;0;10
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2016;10;3980;1062;166;1410;1456;0;0;0;5
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2016;11;2809;995;219;1506;1821;0;0;0;7
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2016;12;929;370;84;84;563;0;0;0;6
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2017;1;460;97;204;621;152;0;0;0;25
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2017;2;769;266;40;137;393;0;0;0;8
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2017;3;1109;390;154;116;586;0;0;0;8
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2017;4;1679;646;67;138;850;0;0;0;5
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2017;5;762;105;142;198;360;0;0;0;22
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2017;6;1311;261;82;231;699;0;0;0;5
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2017;7;697;155;110;180;266;0;0;0;12
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2017;8;2074;261;127;314;734;0;0;0;14
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2017;9;965;121;63;367;405;0;0;0;17
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2017;10;1810;483;114;331;1049;0;0;0;13
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2017;11;1074;161;70;208;575;0;0;0;15
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2017;12;43;19;74;149;17;0;0;0;7
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2018;1;1444;194;108;306;406;0;0;0;14
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2018;2;1114;374;48;223;589;0;0;0;2
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2018;3;1077;127;222;326;605;0;0;0;11
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2018;4;1876;194;76;259;1213;0;0;0;11
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2018;5;1404;449;197;269;652;0;0;0;15
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2018;6;1297;455;76;325;691;0;0;0;8
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2018;7;1036;644;251;248;470;0;0;0;13
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2018;8;2028;415;335;354;922;0;0;0;31
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2018;9;1327;424;141;304;581;0;0;0;17
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2018;10;968;348;150;240;408;0;0;0;16
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2018;11;1230;369;131;159;569;0;0;0;18
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2018;12;1236;284;93;243;686;0;0;0;18
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2019;1;735;234;202;128;252;0;0;0;22
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2019;2;1739;647;134;149;1043;0;0;0;27
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2019;3;1242;440;186;145;646;0;0;0;13
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2019;4;1374;239;108;214;729;0;0;0;19
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2019;5;136;36;175;328;25;0;0;0;24
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2019;6;1890;410;80;89;1094;0;0;0;16
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2019;7;1495;258;130;168;924;0;0;0;16
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2019;8;114;186;74;215;37;0;0;0;19
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2019;9;2749;682;156;192;1079;0;0;0;25
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2019;10;170;90;195;120;30;0;0;0;25
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2019;11;2229;1068;70;105;1990;0;0;0;16
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2019;12;34;20;54;190;1;0;0;0;5
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2020;1;185;154;179;122;14;0;0;0;18
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2020;2;1263;260;16;73;1142;0;0;0;6
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2020;3;329;5;0;0;1;0;0;0;0
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2020;4;0;2;0;0;0;0;0;0;0
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2020;5;0;116;0;0;0;0;0;0;0
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2020;6;5;226;0;2;0;0;0;0;2
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2016;1;1681;233;76;181;1409;0;0;0;4
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2016;2;933;308;95;161;470;0;0;0;11
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2016;3;2307;291;116;476;1621;0;0;0;13
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2016;4;1321;257;102;149;1095;0;0;0;4
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2016;5;2066;375;58;200;1657;0;0;0;25
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2016;6;2600;299;75;460;1862;0;0;0;11
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2016;7;1935;910;48;264;1691;0;0;0;7
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2016;8;603;125;57;120;437;0;0;0;23
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2016;9;1113;167;131;249;811;0;0;0;12
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2016;10;1314;133;56;184;952;0;0;0;19
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2016;11;1668;305;70;257;1235;0;0;0;29
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2016;12;2176;322;18;249;1688;0;0;0;18
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2017;1;2542;171;100;367;2197;0;0;0;13
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2017;2;1551;344;17;107;1169;0;0;0;6
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2017;3;1331;223;67;229;1026;0;0;0;8
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2017;4;2356;415;15;202;1880;0;0;0;5
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2017;5;1382;225;43;385;987;0;0;0;9
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2017;6;2589;382;33;274;2200;0;0;0;7
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2017;7;2261;203;87;123;2064;0;0;0;4
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2017;8;3775;131;28;216;2652;0;0;0;0
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2017;9;1981;119;58;994;547;0;0;0;1
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2017;10;2326;268;50;1068;623;0;0;0;1
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2017;11;1745;156;95;1353;578;0;0;0;4
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2017;12;1589;416;58;661;390;0;0;0;6
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2018;1;1831;113;62;1765;422;0;0;0;2
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2018;2;1628;95;62;910;241;0;0;0;1
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2018;3;1690;406;82;1456;585;0;0;0;0
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2018;4;1340;496;77;954;217;0;0;0;12
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2018;5;1589;701;91;1033;473;0;0;0;5
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2018;6;1537;181;128;548;729;0;0;0;10
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2018;7;1654;221;90;274;491;0;0;0;17
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2018;8;1069;150;63;761;244;0;0;0;9
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2018;9;1349;418;109;584;598;0;0;0;9
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2018;10;629;382;85;621;333;0;0;0;7
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2018;11;1004;351;65;129;487;0;0;0;10
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2018;12;446;340;98;405;250;0;0;0;2
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2019;1;888;205;91;231;454;0;0;0;11
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2019;2;844;188;92;375;313;0;0;0;7
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2019;3;608;236;47;77;228;0;0;0;5
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2019;4;562;472;54;176;132;0;0;0;7
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2019;5;1468;853;97;398;845;0;0;0;9
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2019;6;2193;225;71;186;1457;0;0;0;3
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2019;7;1117;264;129;432;629;0;0;0;8
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2019;8;838;428;125;256;390;0;0;0;4
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2019;9;1479;607;117;185;1056;0;0;0;5
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2019;10;1639;650;58;271;1105;0;0;0;4
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2019;11;1542;85;74;151;1276;0;0;0;2
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2019;12;238;291;36;82;86;0;0;0;0
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2020;1;1679;378;61;253;1076;0;0;0;1
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2020;2;728;87;51;108;502;0;0;0;0
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2020;3;849;15;13;67;4;0;0;0;1
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2020;4;0;0;0;0;0;0;0;0;0
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2020;5;8;17;3;1;0;0;0;0;0
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2020;6;2;79;0;0;0;0;0;0;0
1249804;PIP - Macaé;Interior;Interior;Macaé;2016;1;799;133;15;130;489;1;0;0;3
1249804;PIP - Macaé;Interior;Interior;Macaé;2016;2;355;178;26;163;49;0;0;0;2
1249804;PIP - Macaé;Interior;Interior;Macaé;2016;3;1054;303;10;37;744;0;0;0;4
1249804;PIP - Macaé;Interior;Interior;Macaé;2016;4;265;38;4;63;78;7;0;0;1
1249804;PIP - Macaé;Interior;Interior;Macaé;2016;5;1017;312;19;85;729;1;0;0;5
1249804;PIP - Macaé;Interior;Interior;Macaé;2016;6;1479;288;27;93;1181;3;0;0;2
1249804;PIP - Macaé;Interior;Interior;Macaé;2016;7;1495;249;20;116;1254;3;0;0;10
1249804;PIP - Macaé;Interior;Interior;Macaé;2016;8;867;88;9;56;632;7;0;0;7
1249804;PIP - Macaé;Interior;Interior;Macaé;2016;9;748;202;17;57;442;1;0;0;5
1249804;PIP - Macaé;Interior;Interior;Macaé;2016;10;124;44;33;57;21;0;0;0;3
1249804;PIP - Macaé;Interior;Interior;Macaé;2016;11;1381;333;16;84;1083;1;0;0;2
1249804;PIP - Macaé;Interior;Interior;Macaé;2016;12;592;234;20;57;453;0;0;0;6
1249804;PIP - Macaé;Interior;Interior;Macaé;2017;1;831;264;30;66;589;0;0;0;0
1249804;PIP - Macaé;Interior;Interior;Macaé;2017;2;440;151;8;83;156;3;0;0;3
1249804;PIP - Macaé;Interior;Interior;Macaé;2017;3;1049;113;35;68;840;1;0;0;2
1249804;PIP - Macaé;Interior;Interior;Macaé;2017;4;741;325;24;95;424;0;0;0;4
1249804;PIP - Macaé;Interior;Interior;Macaé;2017;5;951;315;39;105;713;0;0;0;2
1249804;PIP - Macaé;Interior;Interior;Macaé;2017;6;995;85;21;45;792;1;0;0;3
1249804;PIP - Macaé;Interior;Interior;Macaé;2017;7;1201;167;21;56;806;0;0;0;7
1249804;PIP - Macaé;Interior;Interior;Macaé;2017;8;3526;188;48;95;1199;0;0;0;2
1249804;PIP - Macaé;Interior;Interior;Macaé;2017;9;248;43;27;97;46;0;0;0;1
1249804;PIP - Macaé;Interior;Interior;Macaé;2017;10;1011;68;25;80;778;1;0;0;0
1249804;PIP - Macaé;Interior;Interior;Macaé;2017;11;1746;706;12;45;1425;2;0;0;3
1249804;PIP - Macaé;Interior;Interior;Macaé;2017;12;315;112;32;81;119;0;0;0;3
1249804;PIP - Macaé;Interior;Interior;Macaé;2018;1;555;81;12;34;287;0;0;0;3
1249804;PIP - Macaé;Interior;Interior;Macaé;2018;2;319;74;14;37;71;0;0;0;2
1249804;PIP - Macaé;Interior;Interior;Macaé;2018;3;1660;754;38;22;1329;1;0;0;2
1249804;PIP - Macaé;Interior;Interior;Macaé;2018;4;591;94;34;33;396;0;0;0;2
1249804;PIP - Macaé;Interior;Interior;Macaé;2018;5;708;125;68;93;448;1;0;0;11
1249804;PIP - Macaé;Interior;Interior;Macaé;2018;6;1382;101;43;68;1079;0;0;0;3
1249804;PIP - Macaé;Interior;Interior;Macaé;2018;7;264;129;30;70;67;0;0;0;2
1249804;PIP - Macaé;Interior;Interior;Macaé;2018;8;1429;635;50;106;1048;0;0;0;6
1249804;PIP - Macaé;Interior;Interior;Macaé;2018;9;2409;225;42;146;1571;0;0;0;4
1249804;PIP - Macaé;Interior;Interior;Macaé;2018;10;278;79;49;97;31;1;0;0;1
1249804;PIP - Macaé;Interior;Interior;Macaé;2018;11;2361;557;7;7;1976;1;0;0;6
1249804;PIP - Macaé;Interior;Interior;Macaé;2018;12;248;62;34;109;39;0;0;0;3
1249804;PIP - Macaé;Interior;Interior;Macaé;2019;1;523;58;21;37;287;0;0;0;7
1249804;PIP - Macaé;Interior;Interior;Macaé;2019;2;966;65;40;293;428;1;0;0;6
1249804;PIP - Macaé;Interior;Interior;Macaé;2019;3;1065;196;11;8;523;0;0;0;5
1249804;PIP - Macaé;Interior;Interior;Macaé;2019;4;1062;267;21;299;359;0;0;0;3
1249804;PIP - Macaé;Interior;Interior;Macaé;2019;5;1247;424;71;235;730;0;0;0;3
1249804;PIP - Macaé;Interior;Interior;Macaé;2019;6;1269;454;59;160;636;0;0;0;2
1249804;PIP - Macaé;Interior;Interior;Macaé;2019;7;1444;638;42;133;490;1;0;0;0
1249804;PIP - Macaé;Interior;Interior;Macaé;2019;8;1094;184;48;227;514;0;0;0;5
1249804;PIP - Macaé;Interior;Interior;Macaé;2019;9;1622;529;34;97;699;0;0;0;3
1249804;PIP - Macaé;Interior;Interior;Macaé;2019;10;944;279;31;136;293;0;0;0;1
1249804;PIP - Macaé;Interior;Interior;Macaé;2019;11;1029;184;46;128;173;0;0;0;6
1249804;PIP - Macaé;Interior;Interior;Macaé;2019;12;309;80;57;34;4;0;0;0;1
1249804;PIP - Macaé;Interior;Interior;Macaé;2020;1;236;116;42;69;37;2;0;0;4
1249804;PIP - Macaé;Interior;Interior;Macaé;2020;2;190;100;10;3;39;0;0;0;3
1249804;PIP - Macaé;Interior;Interior;Macaé;2020;3;665;70;67;85;62;0;0;0;3
1249804;PIP - Macaé;Interior;Interior;Macaé;2020;4;36;7;5;1;3;0;0;0;0
1249804;PIP - Macaé;Interior;Interior;Macaé;2020;5;94;36;13;1;14;0;0;0;3
1249804;PIP - Macaé;Interior;Interior;Macaé;2020;6;69;55;13;7;31;0;0;0;3
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2016;1;1020;172;66;176;491;0;0;0;3
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2016;2;394;55;20;42;282;0;0;0;3
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2016;3;1135;439;17;93;776;0;0;0;2
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2016;4;660;499;23;87;408;0;0;0;1
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2016;5;1566;225;6;50;1283;0;0;0;1
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2016;6;1567;490;10;32;1153;0;0;0;2
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2016;7;1183;326;31;217;875;0;0;0;4
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2016;8;774;104;36;64;605;0;0;0;5
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2016;9;825;54;23;48;672;0;0;0;2
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2016;10;1252;403;6;39;1013;0;0;0;1
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2016;11;1544;191;18;27;1357;0;0;0;3
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2016;12;806;112;10;74;699;0;0;0;1
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2017;1;588;19;2;43;452;0;0;0;1
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2017;2;918;265;8;46;711;1;0;0;0
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2017;3;3983;206;8;152;3599;0;0;0;0
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2017;4;915;90;11;41;835;0;0;0;0
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2017;5;196;146;13;12;23;0;0;0;1
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2017;6;1772;266;1;50;1599;0;0;0;0
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2017;7;617;115;19;180;158;0;0;0;1
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2017;8;2814;99;5;93;1008;0;0;0;0
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2017;9;2900;282;1;369;2341;0;0;0;3
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2017;10;1057;473;30;63;468;0;0;0;4
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2017;11;317;124;20;35;57;0;0;0;1
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2017;12;2322;51;6;19;474;0;0;0;1
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2018;1;892;190;28;521;540;0;0;0;0
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2018;2;1448;52;41;177;446;0;0;0;2
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2018;3;1264;148;48;290;1125;0;0;0;1
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2018;4;1525;551;49;323;1036;0;0;0;2
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2018;5;710;315;46;490;191;0;0;0;1
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2018;6;177;91;15;800;23;0;0;0;4
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2018;7;862;666;67;196;59;1;0;0;5
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2018;8;408;135;16;31;27;2;0;0;0
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2018;9;2927;118;26;346;245;0;0;0;3
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2018;10;244;182;3;193;21;1;0;0;1
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2018;11;400;168;51;130;63;0;0;0;1
